cik,symbol
1364250,NYSE:DEI
1364479,NYSE:HRI
1364742,NYSE:BLK
1364885,NYSE:SPR
1364954,NYSE:CHGG
1365135,NYSE:WU
1365767,NASDAQ:ALLT
1366561,NYSE:SMAR
1367083,NASDAQ:SNOA
1367408,OTC:OILY
1367644,NYSE:EBS
1367859,NASDAQ:CZWI
1368148,OTC:ATHXQ
1368265,NASDAQ:CLNE
1368275,OTC:WESC
1368365,OTC:MARK
1368458,NYSE:SBH
1368493,NYSE:CAF
1368514,NASDAQ:ADMA
1368519,TSX:NOA
1368620,OTC:CNNA
1368622,NASDAQ:AVAV
1369241,NYSE:DAC
1369568,NASDAQ:CPRX
1370053,NASDAQ:ANAB
1370292,OTC:VSMR
1370416,TSX:WPRT
1370450,NASDAQ:WLDN
1370496,TSXV:GAB
1370637,NASDAQ:ETSY
1370755,NASDAQ:TCPC
1370946,NYSE:OC
1371128,OTC:NEWH
1371285,NASDAQ:TRUP
1371489,NASDAQ:III
1371782,NYSE:MVO
1372020,NASDAQ:GLDD
1372183,OTC:NXTP
1372299,NASDAQ:OCGN
1372514,NASDAQ:KPRX
1372612,NYSE:BOX
1372807,NASDAQ:PTMN
1372920,NYSE:EDU
1373467,OTC:VTXB
1373670,NYSE:GRBK
1373715,NYSE:NOW
1373853,OTC:THBD
1374328,NASDAQ:FTLF
1374339,NASDAQ:PMN
1374567,OTC:LUVU
1374690,NASDAQ:LRMR
1375195,OTC:CRTG
1375340,NYSE:FOF
1375348,OTC:GLNS
1375365,NASDAQ:SMCI
1375793,OTC:MLRT
1375877,NASDAQ:CSIQ
1376139,NYSE:CVI
1376231,OTC:VPRB
1376321,NASDAQ:CNET
1376339,NASDAQ:MDXG
1376793,OTC:CVAT
1376804,OTC:VNUE
1376986,NYSE:TVC
1377121,NASDAQ:PTGX
1377149,OTC:CRVW
1377167,OTC:FGCO
1377630,NASDAQ:NCMI
1377789,NASDAQ:AVNW
1377936,NYSE:SAR
1378239,BMV:OMA/B
1378580,EURONEXT:AIR
1378590,NASDAQ:BLIN
1378701,NYSE:GDL
1378789,NYSE:AER
1378866,OTC:GOGR
1378950,NASDAQ:PRTS
1378992,NYSE:BERY
1379041,NYSE:EIG
1379043,OTC:XFCI
1379384,NYSE:BTZ
1379400,NYSE:AOD
1379438,NYSE:EXG
1379785,NYSE:BBDC
1380106,NASDAQ:RPID
1380365,TSE:5019
1380366,OMXCOP:GN
1380936,NYSE:GOF
1381074,NASDAQ:RTC
1381197,NASDAQ:IBKR
1381640,NASDAQ:MLCO
1381668,NASDAQ:TFSL
1381871,OTC:BOMO
1382101,NASDAQ:STRO
1382230,NASDAQ:ESSA
1382574,NASDAQ:MEDS
1382821,NASDAQ:RDFN
1383088,OTC:CYCA
1383312,NYSE:BR
1383395,NYSE:SQNS
1383414,NYSE:PNNT
1383441,NYSE:NIE
1383650,NYSE:CQP
1384101,NASDAQ:VCYT
1384365,OTC:RDAR
1384905,NYSE:RNG
1385145,TASE:CEL
1385157,NYSE:TEL
1385280,NYSE:CNK
1385613,NASDAQ:GLRE
1385632,NYSE:IAE
1385763,NYSE:JCE
1385818,NASDAQ:AYTU
1386044,OTC:FHLD
1386049,OTC:BYOC
1386067,NYSE:EOD
1386278,NYSE:GDOT
1386301,NASDAQ:RSSS
1386570,NASDAQ:CDXC
1386716,NASDAQ:SBLK
1387467,NASDAQ:AOSL
1387473,TSXV:TIG
1388141,NYSE:EDD
1388295,OTC:ONEI
1388319,OTC:USRM
1388658,NASDAQ:IRTC
1389002,NASDAQ:MRIN
1389050,NYSE:AROC
1389067,OTC:TTCM
1389170,NYSE:TRGP
1389207,BMFBOVESPA:GFSA3
1389518,OTC:CMGR
1390195,NYSE:AWP
1390352,TSXV:OCO
1390478,NASDAQ:SLS
1390777,NYSE:BK
1391127,NASDAQ:EGIO
1391135,OTC:LIFD
1391426,OTC:CLNV
1391437,NYSE:GRX
1391933,OTC:QNTO
1392380,NASDAQ:GEVO
1392449,OTC:GPLB
1392694,NASDAQ:SURG
1392972,NYSE:PRO
1392994,NYSE:FGB
1393044,OTC:MTMV
1393052,NYSE:VEEV
1393299,NYSE:BGY
1393311,NYSE:PSA
1393434,NASDAQ:OCUL
1393540,OTC:IGEN
1393548,OTC:CLIS
1393584,NYSE:AMWL
1393612,NYSE:DFS
1393726,NASDAQ:TIPT
1393772,OTC:BUDZ
1393781,OTC:QIND
1393818,NYSE:BX
1393883,NYSE:DHX
1394056,NASDAQ:OSS
1394108,OTC:SUIC
1394319,OTC:TCON
1394638,OTC:DWAY
1394832,TSX:ATS
1395064,TSE:4502
1395213,BCBA:AEDN
1395325,NYSE:ETJ
1395445,OTC:PRPI
1395937,NASDAQ:SNDX
1395942,NYSE:KAR
1396009,NYSE:VMC
1396033,OTC:LLFLQ
1396277,NASDAQ:CHW
1396440,NYSE:MAIN
1396536,NASDAQ:DUOT
1396814,NASDAQ:PCRX
1397016,NASDAQ:OPXS
1397047,NASDAQ:FPAY
1397183,NASDAQ:IVDA
1397187,NASDAQ:LULU
1397616,TSXV:SSV
1397702,NASDAQ:SILK
1397911,NASDAQ:LPLA
1398453,NYSE:XIN
1398659,NYSE:G
1398713,TSXV:URZ
1398733,NASDAQ:AQST
1398805,NASDAQ:BEEM
1398972,TSX:ERD
1398987,NYSE:HOUS
1399306,OTC:BRBL
1399352,OTC:WARM
1399520,NASDAQ:STKS
1400118,NASDAQ:SGMT
1400271,OTC:CUBT
1400438,TSX:LGO
1400691,XETR:HEI
1400810,NYSE:HCI
1400891,NASDAQ:IHRT
1400897,NYSE:SRV
1401040,NASDAQ:DMAC
1401257,NYSE:FET
1401395,OTC:NEPTF
1401521,NASDAQ:ACIC
1401564,NASDAQ:FFNW
1401667,NASDAQ:PBYI
1401835,OTC:SRGZ
1401914,NASDAQ:DARE
1402057,NASDAQ:CDW
1402328,NASDAQ:SBFM
1402371,OTC:ELRA
1402388,TSX:WFG
1402436,NASDAQ:SSNC
1402479,OTC:MDVLQ
1402829,NYSE:ORN
1402945,OTC:RXMD
1403161,NYSE:V
1403475,NASDAQ:BMRC
1403568,NASDAQ:ULTA
1403708,NASDAQ:EVOK
1403870,TSXV:GRG
1404281,NASDAQ:ELDN
1404356,OTC:CBIA
1404593,OTC:MDCE
1404644,NASDAQ:NGNE
1404655,NYSE:HUBS
1404804,OTC:OMTK
1404912,NYSE:KKR
1405495,NASDAQ:IDCC
1406234,NYSE:BIP
1406434,OTC:PCST
1406587,NYSE:FOR
1406588,OTC:MNGG
1406666,NYSE:CALX
1406944,TSXV:TORQ
1407583,TSXV:BNKR
1407623,NASDAQ:ROIC
1407704,OTC:BOTY
1407878,OTC:DLOC
1407973,OTC:SONX
1408057,NASDAQ:ICCT
1408075,NYSE:GPK
1408100,NYSE:KW
1408146,TSX:SCY
1408198,NYSE:MSCI
1408201,NYSE:TPZ
1408443,NASDAQ:MIST
1408534,NASDAQ:FGBI
1408710,NYSE:FN
1409036,TSXV:SNAG
1409171,NASDAQ:TITN
1409175,OTC:MTAM
1409197,OTC:BSPK
1409269,NASDAQ:VERO
1409375,NASDAQ:OESX
1409446,OTC:NHMD
1409493,NYSE:CIM
1409624,OTC:HMLA
1409970,NYSE:LC
1409999,OTC:BBBT
1410098,NASDAQ:CRMD
1410172,OTC:RBCN
1410187,OTC:CNNC
1410384,NYSE:QTWO
1410428,NASDAQ:XWEL
1410636,NYSE:AWK
1410708,OTC:NUVI
1410738,OTC:VPLM
1411057,OTC:CBIH
1411207,NYSE:ALSN
1411342,NYSE:EFC
1411579,NYSE:AMC
1411685,NASDAQ:VTGN
1411688,NYSE:TCS
1411690,NASDAQ:BNGO
1411906,OTC:AMPE
1412095,NASDAQ:TROO
1412100,NASDAQ:MHLD
1412126,OTC:RMSL
1412408,NYSE:PHR
1412486,NASDAQ:COCP
1412558,XETR:EVT
1412665,NASDAQ:MOFG
1413119,OTC:KBLB
1413329,NYSE:PM
1413447,NASDAQ:NXPI
1413488,OTC:CBGL
1413745,NASDAQ:ANTE
1413754,OTC:MRZM
1413837,NYSE:FFWM
1413855,NASDAQ:FANH
1413891,OTC:HWNI
1413898,NASDAQ:DALN
1413909,OTC:DSGT
1414382,OTC:CLEV
1414767,NASDAQ:NCPL
1414932,NASDAQ:OCSL
1414953,OTC:MOJO
1415332,OTC:LTUM
1415397,OTC:RAPH
1415404,NASDAQ:SATS
1415744,OTC:NMEX
1415758,TSXV:NEV
1415813,OTC:ARMC
1415921,NYSE:NMM
1416090,OTC:IMII
1416697,OTC:BLPG
1416876,OTC:FCHS
1417398,NYSE:HI
1417663,OTC:SNWV
1417664,OTC:VEII
1417802,NYSE:IDE
1417892,NYSE:SOL
1417926,NASDAQ:INVO
1418076,NASDAQ:SLRC
1418121,NYSE:APLE
1418135,NASDAQ:KDP
1418149,CSE:HEAT
1418489,OTC:GNRV
1418819,NASDAQ:IRDM
1419041,NASDAQ:FBRX
1419051,OTC:TSOI
1419275,NASDAQ:RVYL
1419536,NASDAQ:CBNK
1419554,NASDAQ:BBLG
1419559,OTC:CAMG
1419612,NASDAQ:SEDG
1419793,OTC:OCLN
1419806,OTC:REEMF
1419945,NYSE:TNK
1419951,NASDAQ:DTST
1420108,OTC:GLUC
1420520,NASDAQ:ATOM
1420529,NASDAQ:AACG
1420565,NASDAQ:ALRN
1420800,NYSE:ENOV
1421204,OTC:RBSH
1421461,NYSE:IPI
1421517,NASDAQ:ERII
1421636,OTC:CBNT
1421642,TSX:MSCL
1421876,EURONEXT:GLPG
1421981,OTC:PTOP
1422142,NASDAQ:AADI
1422143,NASDAQ:KURA
1422183,NYSE:FSK
1422892,NASDAQ:SGLY
1422930,NASDAQ:PUBM
1423221,NYSE:NX
1423689,NASDAQ:AGNC
1423774,NYSE:ZUO
1423869,NASDAQ:PCB
1423902,NYSE:WES
1424182,NYSE:BNL
1424404,OTC:WOLV
1424657,OTC:CUEN
1424768,OTC:VYCO
1424864,OTC:RYES
1424929,NASDAQ:FOXF
1425205,NASDAQ:IOVA
1425287,NASDAQ:WKHS
1425292,NYSE:UAN
1425355,NASDAQ:MCVT
1425450,NASDAQ:KIDS
1425627,NASDAQ:SOBR
1426800,NASDAQ:ASMB
1427570,NASDAQ:RSLS
1427644,OTC:QBAN
1427925,NASDAQ:TLPH
1428205,NYSE:ARR
1428336,NASDAQ:HQY
1428439,NASDAQ:ROKU
1429260,NASDAQ:FBIO
1429393,OTC:TKLS
1429560,NASDAQ:TRVN
1429764,NASDAQ:BLNK
1430162,BMFBOVESPA:CSAN3
1430300,OTC:GWSO
1430306,NASDAQ:TNXP
1430723,NYSE:SFBS
1430725,NYSE:GSL
1431074,OTC:BRGO
1431567,NASDAQ:OVLY
1431695,NYSE:OLO
1431852,TSXV:ODV
1432133,NASDAQ:KLTR
1432364,NYSE:AZUL
1433195,NASDAQ:APPF
1433270,NYSE:AR
1433309,OTC:PLTYF
1433551,OTC:SGLA
1433607,NASDAQ:NSPR
1433642,NASDAQ:HLNE
1433660,NYSE:JBT
1433913,BMFBOVESPA:BBAS3
1434265,OMXCOP:GMAB
1434316,NASDAQ:FATE
1434524,NASDAQ:CLIR
1434588,NASDAQ:LOPE
1434601,OTC:TMGI
1434614,TSX:SSL
1434621,NASDAQ:TREE
1434647,NASDAQ:ZVRA
1434728,NASDAQ:GWRS
1434737,OTC:SRSG
1434754,NYSE:SB
1434868,NASDAQ:ESPR
1435064,NASDAQ:CETX
1435181,OTC:PHBI
1435508,NASDAQ:FSFG
1435617,OTC:PWDY
1435812,OTC:ARPC
1436126,NYSE:MG
1436208,NASDAQ:LEGH
1436229,NASDAQ:BTCS
1436425,NASDAQ:HBCP
1436786,OMXHEX:METSO
1437071,NYSE:IVR
1437107,NASDAQ:WBD
1437153,EURONEXT:COLR
1437283,OTC:RPMT
1437402,NASDAQ:ARDX
1437424,NASDAQ:POET
1437470,ATHEX:MYTIL
1437476,OTC:GSFI
1437479,OTC:ENBP
1437491,OTC:ROII
1437517,OTC:CLOQ
1437578,NYSE:BFAM
1437750,OTC:TRXA
1437774,MIL:BZU
1437925,NASDAQ:GMGI
1437958,NASDAQ:CCB
1438133,NASDAQ:TNDM
1438231,NASDAQ:DMRC
1438423,NASDAQ:MRAM
1438461,OTC:ELRE
1438533,NASDAQ:TVTX
1438569,BME:GRF
1438654,BME:RED
1438893,NYSE:GNT
1438901,OTC:FLES
1438943,OTC:RNGE
1439095,NYSE:MRC
1439124,BMFBOVESPA:ELET3
1439222,NASDAQ:AGIO
1439237,OTC:QOEG
1439264,OTC:MVNC
1439288,NYSE:ZWS
1439725,NASDAQ:BDSX
1440130,LSE:UU.
1440153,OTC:BKUH
1440799,OTC:MMEX
1440972,NYSE:LAAC
1441082,OTC:HLCO
1441236,NYSE:CLW
1441683,NASDAQ:APPN
1441816,NASDAQ:MDB
1442145,NASDAQ:VRSK
1442236,NASDAQ:QRHC
1442492,OTC:LRDC
1442620,NASDAQ:RCON
1442651,TSE:4063
1442653,TSE:6963
1442655,TSE:5334
1442836,NASDAQ:MRSN
1442853,OTC:IGEX
1442999,OTC:ABTI
1443089,OTC:WHSI
1443276,TSE:8035
1443388,OTC:GRYN
1443646,NYSE:BAH
1443669,NYSE:PRLB
1443863,OTC:BICX
1444192,NASDAQ:ACST
1444307,OTC:ONCSQ
1444380,NYSE:NVRO
1444403,OTC:CGAC
1444406,BVC:ECOPETROL
1444839,OTC:BRVO
1444874,OTC:TETAA
1445109,OTC:NSGP
1445283,NASDAQ:KA
1445305,NYSE:WK
1445465,EURONEXT:KER
1445467,TSXV:AVU
1445475,EURONEXT:EN
1445654,ASX:ECH
1445815,OTC:BIXT
1445831,OTC:NPFC
1445930,KRX:105560
1445942,OTC:TMRC
1446159,NASDAQ:POAI
1446250,XETR:BMW
1446371,OTC:SGIC
1446437,TSE:4689
1446444,BIST:THYAO
1446457,OMXSTO:BOL
1446519,TSE:6367
1446596,TSE:6954
1446598,TSE:6902
1446656,TSE:2801
1446694,TSE:4004
1446705,TSE:9613
1446847,NASDAQ:IRWD
1447028,NASDAQ:ABUS
1447051,NASDAQ:TBNK
1447100,TSE:7272
1447126,TSE:9107
1447137,LSE:BKG
1447362,NASDAQ:CSTL
1447380,OTC:MFON
1447669,NYSE:TWLO
1448397,NASDAQ:SHIP
1448431,NASDAQ:OPRX
1448597,TSX:G
1448705,OTC:BASA
1448815,SGX:NR7
1448893,NYSE:ESNT
1448978,SGX:5E2
1449003,ASX:ASX
1449349,OTC:RDGL
1449566,SGX:F34
1449792,NASDAQ:PPSI
1449794,OTC:EMYB
1450123,BMFBOVESPA:JBSS3
1450307,OTC:COUV
1450445,NYSE:NUW
1450468,TSE:6981
1450704,NASDAQ:VIVK
1450894,TSXV:IB
1451448,OTC:GMBL
1451505,NYSE:RIG
1451809,NASDAQ:SITM
1452011,OTC:TNBI
1452477,NASDAQ:SEVN
1452583,OTC:CBMJ
1452804,OTC:RMHI
1452857,NYSE:SPLP
1452936,OTC:PCOK
1453015,TSX:BLDP
1453687,NASDAQ:RNAC
1454480,SSE:600548
1454741,NYSE:EOT
1454742,OTC:GMER
1454789,NASDAQ:ATXS
1454938,NASDAQ:OB
1455365,NASDAQ:CGTX
1455633,LSE:PNN
1455684,NASDAQ:TPIC
1455863,NYSE:COLD
1455955,IDX:UNTR
1456189,OTC:LEAT
1456346,TSX:FNV
1456772,NASDAQ:OPI
1456857,OTC:MJNE
1458023,OTC:FKST
1458057,TSXV:REX
1458412,NASDAQ:CFB
1458631,OTC:HALB
1459188,OTC:CHEV
1459200,NASDAQ:ALRM
1459417,OTC:TWOUQ
1459762,TSX:EXRO
1459839,NASDAQ:SIBN
1460329,NASDAQ:FLNT
1460602,NASDAQ:ORGS
1460702,NASDAQ:QLGN
1461708,OTC:GSPI
1461748,IDX:BMRI
1462056,NASDAQ:BLZE
1462120,NYSE:LOB
1462223,NASDAQ:RCRT
1462418,NASDAQ:ASPS
1462586,NYSE:IGI
1463000,CSE:GRIN
1463101,NASDAQ:ENPH
1463208,OTC:TLSS
1463361,NASDAQ:UBX
1463459,OTC:EMGE
1463833,OTC:IDWM
1463972,NASDAQ:VUZI
1463978,TSXV:BSK
1464165,CSE:BETR
1464343,NASDAQ:ATLC
1464423,NYSE:PMT
1464591,NYSE:GPRK
1464790,NASDAQ:RILY
1464865,OTC:ASII
1465128,NYSE:STWD
1465470,OTC:SHMP
1465740,NYSE:TWO
1466026,NASDAQ:MSBI
1466085,NYSE:IRT
1466258,NYSE:TT
1466593,NASDAQ:OTTR
1467373,NYSE:ACN
1467505,OTC:RECX
1467623,NASDAQ:DBX
1467760,NYSE:ARI
1467761,OTC:MINM
1467808,OTC:CORBF
1467858,NYSE:GM
1467913,OTC:RNWR
1468091,EURONEXT:VEON
1468174,NYSE:H
1468327,NASDAQ:RENT
1468328,NASDAQ:ADUS
1468492,NASDAQ:HSCS
1468522,BME:FER
1468608,JSE:VOD
1468639,OTC:VICP
1468666,NASDAQ:SCWX
1468748,NASDAQ:KOD
1468929,NASDAQ:NXGL
1468978,OTC:SITS
1469038,OTC:XMTI
1469367,NASDAQ:RUN
1469395,BCBA:APAM
1469443,NASDAQ:RKDA
1470129,OTC:CATG
1470683,NASDAQ:AEHL
1471055,BMFBOVESPA:SANB11M
1471265,NASDAQ:NWBI
1471420,NYSE:STK
1471781,OTC:GTCH
1472012,NASDAQ:IMNM
1472033,HKEX:1519
1472072,NYSE:CCM
1472091,NASDAQ:PDSB
1472215,NYSE:JLS
1472341,NYSE:GDO
1472619,TSX:LN
1472787,NYSE:FAF
1472847,OTC:HVCW
1472998,OTC:LCCN
1473334,NASDAQ:NVFY
1473490,OTC:GLAI
1473844,NYSE:STEL
1474098,NYSE:PEB
1474167,NASDAQ:COSM
1474432,NYSE:PSTG
1474558,OTC:KATX
1474627,NASDAQ:NEGG
1474735,NYSE:GNRC
1474835,TSXV:IPCI.H
1474903,NYSE:BGSF
1475011,SIX:BAER
1475115,NYSE:EB
1475260,TSX:CVE
1475430,OTC:JSHG
1475841,NYSE:NBHC
1475922,NYSE:PRI
1476034,NYSE:MCB
1476045,NYSE:CLDT
1476150,NYSE:TRNO
1476204,NASDAQ:PECO
1476573,TSXV:AU
1476765,NASDAQ:GBDC
1476840,NASDAQ:EXFY
1477009,OTC:CANN
1477081,TSX:KEI
1477246,NASDAQ:SANW
1477294,NYSE:ST
1477333,NYSE:NET
1477449,NYSE:TDOC
1477641,NYSE:DQ
1477720,NYSE:ASAN
1477815,NYSE:SG
1477845,NYSE:ANVS
1477960,OTC:CBBB
1478069,OTC:CFRXQ
1478102,NYSE:DMO
1478242,NYSE:IQV
1478320,NASDAQ:ADPT
1478454,NASDAQ:EBMT
1478888,NYSE:NBB
1479094,NYSE:STAG
1479290,NASDAQ:RVNC
1479419,NASDAQ:KALA
1479615,OTC:SLNCF
1479681,NASDAQ:NUTX
1480313,TSXV:SMN
1481028,OTC:HYSR
1481045,TSE:8601
1481241,NASDAQ:PSHG
1481443,OTC:TCRI
1481504,OTC:XERI
1481513,NYSE:JKS
1481582,NYSE:RYI
1481585,OTC:GXXY
1481646,NASDAQ:ACCD
1481792,NYSE:QUAD
1482430,OTC:KBSR
1482436,TSXV:AGX
1482512,NYSE:HPP
1482541,NASDAQ:CEAD
1482554,OTC:HFUS
1482981,NASDAQ:COCO
1483510,OTC:EXPRQ
1483646,OTC:BEGI
1483934,NYSE:STNG
1483994,HKEX:1179
1484515,HKEX:1313
1484565,NASDAQ:SLNO
1484612,NASDAQ:OM
1484769,NYSE:FUBO
1484778,NASDAQ:TDUP
1485003,NASDAQ:CARM
1485029,OTC:NAHD
1485074,OTC:FRZT
1486159,NASDAQ:CHRD
1486298,NYSE:BSL
1486452,OTC:MASN
1486957,NYSE:BWXT
1487091,OTC:QWTR
1487197,NASDAQ:BRFH
1487198,OTC:ASPU
1487428,NASDAQ:HRZN
1487712,NYSE:AL
1487718,OTC:BLTH
1487798,OTC:ECTM
1487839,NASDAQ:LKCO
1487918,NASDAQ:OFS
1487952,NYSE:VPG
1488039,NASDAQ:ATOS
1488139,NYSE:AMRC
1488775,NYSE:CEM
1488813,NYSE:CUBI
1489096,NYSE:THR
1489393,NYSE:LYB
1489874,OTC:GGROU
1490078,CSE:PHOS
1490161,NASDAQ:SOWG
1490281,NASDAQ:GRPN
1490286,NYSE:NTG
1490349,NASDAQ:PFX
1490596,TSXV:GXU
1490906,NASDAQ:CFFN
1490978,NASDAQ:SDGR
1491419,NASDAQ:LVO
1492091,OTC:ASCK
1492165,NASDAQ:PFBC
1492298,NASDAQ:SBRA
1492422,NASDAQ:APLS
1492448,OTC:GRNF
1492617,OTC:FWFW
1492674,NASDAQ:TTOO
1492691,NYSE:KNX
1493130,TSXV:MAPS
1493137,OTC:LCTC
1493225,NASDAQ:NFBK
1493594,NASDAQ:MTSI
1493683,NYSE:BBN
1493712,OTC:CMXC
1493761,NASDAQ:HEAR
1494259,NASDAQ:CARG
1494413,OTC:TWOH
1494582,NYSE:BOC
1494650,NASDAQ:OPTN
1494891,NASDAQ:SRTS
1494904,NYSE:GBLI
1495153,NASDAQ:MMYT
1495222,NASDAQ:OXLCI
1495231,NASDAQ:IZEA
1495240,NASDAQ:LAND
1495320,NASDAQ:VRA
1495584,OTC:SVVC
1495648,OTC:BDCC
1495651,TSXV:UCU
1495798,HKEX:973
1495825,NYSE:GBAB
1495932,NASDAQ:EXPI
1496099,NASDAQ:NMFC
1496292,NYSE:IHD
1496323,NASDAQ:IGMS
1496383,OTC:ILUS
1496443,NASDAQ:PAYS
1496454,OTC:CHTH
1496671,OTC:CALA
1496690,OTC:BCRD
1496749,NYSE:HEQ
1496919,BMFBOVESPA:MRFG3
1496963,NYSE:SQSP
1497130,OTC:VNTH
1497186,NYSE:HYI
1497230,OTC:SMCE
1497253,NASDAQ:ONVO
1497645,NYSE:INN
1497649,OTC:GSTX
1497770,NYSE:WD
1498067,OTC:CTGL
1498148,OTC:AITX
1498233,NASDAQ:CPTN
1498372,OTC:IWAL
1498382,NASDAQ:KTRA
1498403,TASE:BLRX
1498547,OTC:CMRF
1498612,NYSE:PSF
1498710,NYSE:SAVE
1499275,OTC:SANP
1499422,NASDAQ:RBB
1499505,NYSE:AGRO
1499543,NYSE:NOAH
1499620,NYSE:TAL
1499717,NASDAQ:STAF
1499780,NASDAQ:GLBS
1499832,NYSE:TSQ
1499849,BMFBOVESPA:AGRO3
1499961,NASDAQ:MULN
1500123,OTC:INLB
1500198,NASDAQ:NMTC
1500217,NYSE:AAT
1500305,OTC:SPGX
1500375,NASDAQ:HFBL
1500435,NASDAQ:GPRO
1500620,TSXV:BVA
1500881,TSXV:EU
1501072,NYSE:RIV
1501078,OTC:OFED
1501103,NYSE:EDF
1501570,NASDAQ:VBTX
1501585,NYSE:HII
1501697,NASDAQ:XFOR
1501729,OTC:FSEN
1501756,NASDAQ:ADVM
1501796,NASDAQ:AURA
1501989,NASDAQ:CTMX
1502152,OTC:GSTC
1502292,NASDAQ:CNFR
1502557,OTC:KPEA
1502758,TSXV:NUG
1502966,OTC:FUNI
1503274,NASDAQ:QTRX
1503290,NYSE:ACP
1503584,NYSE:CMRE
1503707,OTC:NHHS
1503802,NASDAQ:KPTI
1504008,NYSE:BKU
1504122,IDX:BBNI
1504234,NYSE:BGX
1504239,OTC:PCNT
1504379,NASDAQ:CSTE
1504461,NYSE:NGL
1504545,NYSE:BWG
1504619,NYSE:PFLT
1504678,NASDAQ:LOOP
1504764,BVC:GRUPOAVAL
1504776,NYSE:WRBY
1505065,TASE:BWAY
1505155,NASDAQ:UPLD
1505413,NYSE:VOC
1505497,NASDAQ:BRTX
1505512,NASDAQ:RGLS
1505611,OTC:DPSIP
1505732,NASDAQ:BWFG
1505952,NASDAQ:DOMO
1506184,ASX:IMM
1506251,NASDAQ:CTXR
1506289,NYSE:BCX
1506293,NYSE:PINS
1506307,NYSE:KMI
1506488,NYSE:NXG
1506492,NASDAQ:NUWE
1506721,LSE:BBY
1506928,NASDAQ:AVGR
1506929,OTC:VRDR
1506983,NASDAQ:GCTK
1507079,NYSE:FND
1507605,NASDAQ:MARA
1507957,NASDAQ:IPWR
1508348,OTC:ACAN
1508475,NASDAQ:VNET
1508478,NYSE:ARCO
1508655,NYSE:TSLX
1508786,OTC:SLTN
1509223,OTC:MTBLY
1509261,NASDAQ:RZLT
1509397,TSXV:LIO
1509470,NASDAQ:SSSS
1509589,NYSE:CIVI
1509646,NYSE:FENG
1509745,NASDAQ:LPTX
1509786,OTC:GKIN
1509957,OTC:CANB
1509991,NYSE:KOS
1510247,OTC:LFAP
1510295,NYSE:MPC
1510518,OTC:GFOO
1510524,OTC:GYST
1510593,NASDAQ:XNET
1510599,NYSE:PDI
1510964,OTC:CVSI
1511337,NYSE:RLJ
1511737,NYSE:UI
1511820,OTC:STEK
1512228,NASDAQ:NB
1512499,NASDAQ:LIND
1512673,NYSE:SQ
1512717,TSX:TH
1512762,NASDAQ:CHRS
1512886,OTC:NTRR
1512920,TSX:SII
1512922,OTC:PETV
1512931,NASDAQ:MRCC
1513363,NASDAQ:FDUS
1513525,NASDAQ:ADIL
1513761,NYSE:NCLH
1514056,OTC:TESI
1514183,NASDAQ:SILO
1514281,NYSE:MITT
1514416,NASDAQ:BAND
1514443,OTC:AGSS
1514490,NYSE:RGT
1514705,NYSE:SXC
1514743,NASDAQ:IROQ
1514946,OTC:AXIM
1514991,NASDAQ:AMCX
1515114,OTC:GWIN
1515139,OTC:MWRK
1515156,NASDAQ:ARQ
1515251,BER:AHU
1515317,OTC:MAGE
1515324,NYSE:ARDC
1515671,NYSE:DPG
1515673,NASDAQ:RARE
1515816,NYSE:PLYM
1515940,NYSE:KIO
1516513,NYSE:DOCS
1516551,NASDAQ:SKYE
1516887,OTC:WCUI
1516899,NASDAQ:YTRA
1516912,NYSE:OBK
1517006,TSX:GATO
1517022,NASDAQ:AKBA
1517175,NASDAQ:CHEF
1517228,NASDAQ:COMM
1517231,TSE:6869
1517302,NYSE:APAM
1517375,NASDAQ:SPT
1517389,OTC:JFIL
1517396,NASDAQ:SSYS
1517399,BCBA:ASUP
1517413,NYSE:FSLY
1517496,NYSE:BTCM
1517518,NYSE:EMO
1517681,OTC:PPCB
1517767,NYSE:CCIF
1518336,OTC:DREM
1518461,NASDAQ:AMPG
1518542,LSE:SPX
1518557,NYSE:MMD
1518621,NYSE:ORC
1518715,NASDAQ:HMST
1519061,NYSE:TSE
1519401,NYSE:RM
1519449,NASDAQ:SKWD
1519457,TSXV:NMI
1519469,TSXV:AEC
1519472,NASDAQ:SMXT
1519505,NYSE:HIE
1519751,NYSE:FBIN
1520006,NYSE:MTDR
1520048,NYSE:PVL
1520118,OTC:INTV
1520262,NASDAQ:ALKS
1520358,NASDAQ:MAMA
1520504,BMV:VOLAR/A
1520697,NASDAQ:ACHC
1521036,NASDAQ:LNTH
1521332,NYSE:APTV
1521404,NYSE:BGH
1521951,NASDAQ:FBIZ
1522222,OTC:CLSH
1522540,NASDAQ:MQ
1522602,OTC:CWBR
1522727,NYSE:USAC
1522767,OTC:MRMD
1522860,OTC:AFIB
1523289,NYSE:DMA
1523836,NYSE:LITB
1524025,NYSE:TLYS
1524358,NYSE:VAC
1524472,NYSE:XYL
1524684,LSE:GLEN
1524769,OTC:CHKR
1524872,OTC:TNRG
1524931,NASDAQ:CHUY
1525201,NYSE:DBL
1525221,NYSE:VTOL
1525306,OTC:FSTJ
1525769,NASDAQ:PLAY
1525852,OTC:BTZI
1526113,NYSE:GNL
1526119,NASDAQ:VSTM
1526125,HKEX:9698
1526243,TSX:PPTA
1526329,NYSE:TTP
1526520,NASDAQ:TRIP
1527166,NASDAQ:CG
1527352,NASDAQ:NXL
1527469,NYSE:ATH/PA
